o_orderid,o_hq,o_manuid,o_dealerid,o_carid
3808,18,9,60,3808
3809,18,48,82,3809
3810,18,1,54,3810
3811,18,183,136,3811
3812,18,88,99,3812
3813,18,38,175,3813
3814,18,104,124,3814
3815,18,44,141,3815
3816,18,137,47,3816
3817,18,195,5,3817
3818,18,140,150,3818
3819,18,35,35,3819
3820,18,134,21,3820
3821,18,106,172,3821
3822,18,122,104,3822
3823,18,177,130,3823
3824,18,170,142,3824
3825,18,126,67,3825
3826,18,91,29,3826
3827,18,100,25,3827
3828,18,117,121,3828
3829,18,106,1,3829
3830,18,190,141,3830
3831,18,8,193,3831
3832,18,76,118,3832
3833,18,57,68,3833
3834,18,113,156,3834
3835,18,39,142,3835
3836,18,79,15,3836
3837,18,164,70,3837
3838,18,193,111,3838
3839,18,8,37,3839
3840,18,87,102,3840
3841,18,75,177,3841
3842,18,28,126,3842
3843,18,16,43,3843
3844,18,136,185,3844
3845,18,185,71,3845
3846,18,118,88,3846
3847,18,114,23,3847
3848,18,50,192,3848
3849,18,24,23,3849
3850,18,71,93,3850
3851,18,18,135,3851
3852,18,188,44,3852
3853,18,191,182,3853
3854,18,105,63,3854
3855,18,66,63,3855
3856,18,39,105,3856
3857,18,166,43,3857
3858,18,50,83,3858
3859,18,168,50,3859
3860,18,155,64,3860
3861,18,178,26,3861
3862,18,79,44,3862
3863,18,154,47,3863
3864,18,82,94,3864
3865,18,117,162,3865
3866,18,56,154,3866
3867,18,57,128,3867
3868,18,4,178,3868
3869,18,22,8,3869
3870,18,19,15,3870
3871,18,194,190,3871
3872,18,55,97,3872
3873,18,19,146,3873
3874,18,26,173,3874
3875,18,149,181,3875
3876,18,51,117,3876
3877,18,18,84,3877
3878,18,188,53,3878
3879,18,47,110,3879
3880,18,92,79,3880
3881,18,153,13,3881
3882,18,75,71,3882
3883,18,194,104,3883
3884,18,105,167,3884
3885,18,79,67,3885
3886,18,70,181,3886
3887,18,16,122,3887
3888,18,58,3,3888
3889,18,46,133,3889
3890,18,5,50,3890
3891,18,3,130,3891
3892,18,48,117,3892
3893,18,86,41,3893
3894,18,55,177,3894
3895,18,112,56,3895
3896,18,141,100,3896
3897,18,194,100,3897
3898,18,12,101,3898
3899,18,22,162,3899
3900,18,96,192,3900
3901,18,111,89,3901
3902,18,101,188,3902
3903,18,44,189,3903
3904,18,19,185,3904
3905,18,137,131,3905
3906,18,96,5,3906
3907,18,162,98,3907
3908,18,53,36,3908
3909,18,102,187,3909
3910,18,117,85,3910
3911,18,19,95,3911
3912,18,131,171,3912
3913,18,107,142,3913
3914,18,103,77,3914
3915,18,5,84,3915
3916,18,100,28,3916
3917,18,63,189,3917
3918,18,11,117,3918
3919,18,102,100,3919
3920,18,39,40,3920
3921,18,104,172,3921
3922,18,183,131,3922
3923,18,164,100,3923
3924,18,125,113,3924
3925,18,200,55,3925
3926,18,24,72,3926
3927,18,128,61,3927
3928,18,86,126,3928
3929,18,108,17,3929
3930,18,114,15,3930
3931,18,7,120,3931
3932,18,42,130,3932
3933,18,177,122,3933
3934,18,10,31,3934
3935,18,8,33,3935
3936,18,48,49,3936
3937,18,174,15,3937
3938,18,170,102,3938
3939,18,22,151,3939
3940,18,198,94,3940
3941,18,66,105,3941
3942,18,181,14,3942
3943,18,127,63,3943
3944,18,93,82,3944
3945,18,28,175,3945
3946,18,79,183,3946
3947,18,137,91,3947
3948,18,28,150,3948
3949,18,4,109,3949
3950,18,74,88,3950
3951,18,182,166,3951
3952,18,21,170,3952
3953,18,26,75,3953
3954,18,54,55,3954
3955,18,167,9,3955
3956,18,143,136,3956
3957,18,65,30,3957
3958,18,153,164,3958
3959,18,44,23,3959
3960,18,21,91,3960
3961,18,159,11,3961
3962,18,138,132,3962
3963,18,7,98,3963
3964,18,119,167,3964
3965,18,56,152,3965
3966,2,118,135,3966
3967,2,99,153,3967
3968,2,15,81,3968
3969,2,92,156,3969
3970,2,144,92,3970
3971,2,43,186,3971
3972,2,75,96,3972
3973,2,36,191,3973
3974,2,20,78,3974
3975,2,158,9,3975
3976,2,106,99,3976
3977,2,17,80,3977
3978,2,146,181,3978
3979,2,96,163,3979
3980,2,196,147,3980
3981,2,178,118,3981
3982,2,164,93,3982
3983,2,77,37,3983
3984,2,128,173,3984
3985,2,197,92,3985
3986,2,91,80,3986
3987,2,74,127,3987
3988,2,5,84,3988
3989,2,64,85,3989
3990,2,193,177,3990
3991,2,92,58,3991
3992,2,100,92,3992
3993,2,96,79,3993
3994,2,173,69,3994
3995,2,141,73,3995
3996,2,24,118,3996
3997,2,143,111,3997
3998,2,29,24,3998
3999,2,102,108,3999
4000,2,75,186,4000
4001,2,55,179,4001
4002,2,71,76,4002
4003,2,90,57,4003
4004,2,139,192,4004
4005,2,129,139,4005
4006,2,185,43,4006
4007,2,199,192,4007
4008,2,101,153,4008
4009,2,126,72,4009
4010,2,173,65,4010
4011,2,25,147,4011
4012,2,9,176,4012
4013,2,179,16,4013
4014,2,5,181,4014
4015,2,196,200,4015
4016,2,82,195,4016
4017,2,113,126,4017
4018,2,184,44,4018
4019,2,121,191,4019
4020,2,120,94,4020
4021,2,129,132,4021
4022,2,43,153,4022
4023,2,132,122,4023
4024,2,143,102,4024
4025,2,133,80,4025
4026,2,151,35,4026
4027,2,94,20,4027
4028,2,149,10,4028
4029,2,117,127,4029
4030,2,60,151,4030
4031,2,19,130,4031
4032,2,3,46,4032
4033,2,51,4,4033
4034,2,196,2,4034
4035,2,43,12,4035
4036,2,111,19,4036
4037,2,182,151,4037
4038,2,131,148,4038
4039,2,104,147,4039
4040,2,57,46,4040
4041,2,198,115,4041
4042,2,98,175,4042
4043,2,175,138,4043
4044,2,78,44,4044
4045,2,66,148,4045
4046,2,40,171,4046
4047,2,11,181,4047
4048,2,157,134,4048
4049,2,27,93,4049
4050,2,104,64,4050
4051,2,3,114,4051
4052,2,28,199,4052
4053,2,101,169,4053
4054,2,174,135,4054
4055,2,139,142,4055
4056,2,110,117,4056
4057,2,18,171,4057
4058,2,18,98,4058
4059,2,15,78,4059
4060,2,111,114,4060
4061,2,115,79,4061
4062,2,174,142,4062
4063,2,174,121,4063
4064,2,178,33,4064
4065,2,178,144,4065
4066,2,44,96,4066
4067,2,96,116,4067
4068,2,12,88,4068
4069,2,143,158,4069
4070,2,59,124,4070
4071,2,5,140,4071
4072,2,98,117,4072
4073,2,164,73,4073
4074,2,133,185,4074
4075,2,27,172,4075
4076,2,172,157,4076
4077,2,160,78,4077
4078,2,194,20,4078
4079,2,187,68,4079
4080,2,194,73,4080
4081,2,64,133,4081
4082,2,16,89,4082
4083,2,9,135,4083
4084,2,54,52,4084
4085,2,141,28,4085
4086,2,93,101,4086
4087,2,144,2,4087
4088,2,24,153,4088
4089,2,149,72,4089
4090,2,165,96,4090
4091,2,58,162,4091
4092,2,130,27,4092
4093,2,156,200,4093
4094,2,157,93,4094
4095,2,166,98,4095
4096,2,17,163,4096
4097,2,172,32,4097
4098,2,158,131,4098
4099,2,126,131,4099
4100,2,56,33,4100
4101,2,103,90,4101
4102,2,15,40,4102
4103,2,81,80,4103
4104,2,38,172,4104
4105,2,184,104,4105
4106,2,12,139,4106
4107,2,61,161,4107
4108,2,19,130,4108
4109,2,96,122,4109
4110,2,76,47,4110
4111,2,157,84,4111
4112,2,58,164,4112
4113,2,165,71,4113
4114,2,38,101,4114
4115,2,1,18,4115
4116,2,36,88,4116
4117,2,194,163,4117
4118,2,68,143,4118
4119,2,25,174,4119
4120,2,144,97,4120
4121,2,144,194,4121
4122,2,94,2,4122
4123,2,185,33,4123
4124,2,58,193,4124
4125,2,13,136,4125
4126,2,55,112,4126
4127,2,69,93,4127
4128,2,59,110,4128
4129,2,185,14,4129
4130,2,87,160,4130
4131,2,90,41,4131
4132,2,190,97,4132
4133,2,186,189,4133
4134,11,28,20,4134
4135,11,166,76,4135
4136,11,184,53,4136
4137,11,35,117,4137
4138,11,92,141,4138
4139,11,178,90,4139
4140,11,164,37,4140
4141,11,116,131,4141
4142,11,37,198,4142
4143,11,147,5,4143
4144,11,147,169,4144
4145,11,102,132,4145
4146,11,59,165,4146
4147,11,49,113,4147
4148,11,81,145,4148
4149,11,96,97,4149
4150,11,89,102,4150
4151,11,144,7,4151
4152,11,184,2,4152
4153,11,55,15,4153
4154,11,154,135,4154
4155,11,4,8,4155
4156,11,57,90,4156
4157,11,138,49,4157
4158,11,53,113,4158
4159,11,83,94,4159
4160,11,102,67,4160
4161,11,19,184,4161
4162,11,23,86,4162
4163,11,92,32,4163
4164,11,87,77,4164
4165,11,83,181,4165
4166,11,107,193,4166
4167,11,21,47,4167
4168,11,176,62,4168
4169,11,160,65,4169
4170,11,103,93,4170
4171,11,169,52,4171
4172,11,67,115,4172
4173,11,24,120,4173
4174,11,79,168,4174
4175,11,59,32,4175
4176,11,153,41,4176
4177,11,125,101,4177
4178,11,195,132,4178
4179,11,117,49,4179
4180,11,185,125,4180
4181,11,138,113,4181
4182,11,95,50,4182
4183,11,35,55,4183
4184,11,187,36,4184
4185,11,35,102,4185
4186,11,108,28,4186
4187,11,68,127,4187
4188,11,126,58,4188
4189,11,35,176,4189
4190,11,5,65,4190
4191,11,38,46,4191
4192,11,185,55,4192
4193,11,1,72,4193
4194,11,88,92,4194
4195,11,87,117,4195
4196,11,185,111,4196
4197,11,37,91,4197
4198,11,86,105,4198
4199,11,41,180,4199
4200,11,91,31,4200
4201,11,157,97,4201
4202,11,149,85,4202
4203,11,36,137,4203
4204,11,61,123,4204
4205,11,182,147,4205
4206,11,5,171,4206
4207,11,188,114,4207
4208,11,72,157,4208
4209,11,73,136,4209
4210,11,109,185,4210
4211,11,188,93,4211
4212,11,102,115,4212
4213,11,76,199,4213
4214,11,38,19,4214
4215,11,145,65,4215
4216,11,46,79,4216
4217,11,62,187,4217
4218,11,161,135,4218
4219,11,20,168,4219
4220,11,80,172,4220
4221,11,85,31,4221
4222,11,17,81,4222
4223,11,144,96,4223
4224,11,24,83,4224
4225,11,118,178,4225
4226,11,75,116,4226
4227,11,37,16,4227
4228,11,179,126,4228
4229,11,81,115,4229
4230,11,114,173,4230
4231,11,23,39,4231
4232,11,183,51,4232
4233,11,119,158,4233
4234,11,157,29,4234
4235,11,162,179,4235
4236,11,153,140,4236
4237,11,157,47,4237
4238,11,31,159,4238
4239,11,9,118,4239
4240,11,60,11,4240
4241,11,124,27,4241
4242,11,169,47,4242
4243,11,58,149,4243
4244,11,53,153,4244
4245,11,193,37,4245
4246,11,3,189,4246
4247,11,27,7,4247
4248,11,78,173,4248
4249,11,96,88,4249
4250,11,36,3,4250
4251,11,191,115,4251
4252,11,182,179,4252
4253,11,17,63,4253
4254,11,80,170,4254
4255,11,194,86,4255
4256,11,95,161,4256
4257,11,192,161,4257
4258,11,30,176,4258
4259,11,124,84,4259
4260,11,161,124,4260
4261,11,127,137,4261
4262,11,5,194,4262
4263,11,181,123,4263
4264,11,86,38,4264
4265,11,32,37,4265
4266,11,176,154,4266
4267,11,135,137,4267
4268,11,76,22,4268
4269,11,22,9,4269
4270,11,42,92,4270
4271,11,196,50,4271
4272,11,148,143,4272
4273,11,2,112,4273
4274,11,63,26,4274
4275,11,158,15,4275
4276,11,96,42,4276
4277,11,10,52,4277
4278,11,177,114,4278
4279,11,170,161,4279
4280,11,46,17,4280
4281,11,106,90,4281
4282,11,99,75,4282
4283,11,41,66,4283
4284,11,13,71,4284
4285,11,34,160,4285
4286,11,148,23,4286
4287,11,14,103,4287
4288,11,172,155,4288
4289,11,113,77,4289
4290,11,96,146,4290
4291,11,2,83,4291
4292,11,8,127,4292
4293,11,94,95,4293
4294,11,25,103,4294
4295,11,8,76,4295
4296,11,57,162,4296
4297,11,13,66,4297
4298,11,131,141,4298
4299,11,12,143,4299
4300,11,196,107,4300
4301,11,103,9,4301
4302,6,95,58,4302
4303,6,103,128,4303
4304,6,198,126,4304
4305,6,33,36,4305
4306,6,59,120,4306
4307,6,45,79,4307
4308,6,143,20,4308
4309,6,45,101,4309
4310,6,68,9,4310
4311,6,99,52,4311
4312,6,26,116,4312
4313,6,132,163,4313
4314,6,132,164,4314
4315,6,55,6,4315
4316,6,9,119,4316
4317,6,185,7,4317
4318,6,71,66,4318
4319,6,166,76,4319
4320,6,106,104,4320
4321,6,119,65,4321
4322,6,197,184,4322
4323,6,113,17,4323
4324,6,30,168,4324
4325,6,103,199,4325
4326,6,142,177,4326
4327,6,190,147,4327
4328,6,77,113,4328
4329,6,4,73,4329
4330,6,19,109,4330
4331,6,45,186,4331
4332,6,63,166,4332
4333,6,179,92,4333
4334,6,180,41,4334
4335,6,88,100,4335
4336,6,112,1,4336
4337,6,47,164,4337
4338,6,119,163,4338
4339,6,131,77,4339
4340,6,20,74,4340
4341,6,26,17,4341
4342,6,176,80,4342
4343,6,104,28,4343
4344,6,137,180,4344
4345,6,3,39,4345
4346,6,161,160,4346
4347,6,95,15,4347
4348,6,36,148,4348
4349,6,191,89,4349
4350,6,179,148,4350
4351,6,102,18,4351
4352,6,67,175,4352
4353,6,122,81,4353
4354,6,176,6,4354
4355,6,37,6,4355
4356,6,55,130,4356
4357,6,106,5,4357
4358,6,116,95,4358
4359,6,172,94,4359
4360,6,192,32,4360
4361,6,114,176,4361
4362,6,164,59,4362
4363,6,50,56,4363
4364,6,12,11,4364
4365,6,129,98,4365
4366,6,22,144,4366
4367,6,95,21,4367
4368,6,93,166,4368
4369,6,137,43,4369
4370,6,65,34,4370
4371,6,68,94,4371
4372,6,192,109,4372
4373,6,155,4,4373
4374,6,108,106,4374
4375,6,39,98,4375
4376,6,107,170,4376
4377,6,107,138,4377
4378,6,131,194,4378
4379,6,186,139,4379
4380,6,14,68,4380
4381,6,116,150,4381
4382,6,108,91,4382
4383,6,159,126,4383
4384,6,21,77,4384
4385,6,94,90,4385
4386,6,182,10,4386
4387,6,104,11,4387
4388,6,169,41,4388
4389,6,177,126,4389
4390,6,43,45,4390
4391,6,173,149,4391
4392,6,119,76,4392
4393,6,13,39,4393
4394,6,111,157,4394
4395,6,26,131,4395
4396,6,23,146,4396
4397,6,34,49,4397
4398,6,140,55,4398
4399,6,72,67,4399
4400,6,157,105,4400
4401,6,60,114,4401
4402,6,187,101,4402
4403,6,179,15,4403
4404,6,118,160,4404
4405,6,11,77,4405
4406,6,149,71,4406
4407,6,153,17,4407
4408,6,98,198,4408
4409,6,4,138,4409
4410,6,27,53,4410
4411,6,169,102,4411
4412,6,4,54,4412
4413,6,92,93,4413
4414,6,87,82,4414
4415,6,19,126,4415
4416,6,69,117,4416
4417,6,92,99,4417
4418,6,112,60,4418
4419,6,51,18,4419
4420,6,113,15,4420
4421,6,47,3,4421
4422,6,152,80,4422
4423,6,47,22,4423
4424,6,83,46,4424
4425,6,171,164,4425
4426,6,183,77,4426
4427,6,28,21,4427
4428,6,17,73,4428
4429,6,120,172,4429
4430,6,155,170,4430
4431,6,56,11,4431
4432,6,88,178,4432
4433,6,93,72,4433
4434,6,105,122,4434
4435,6,142,29,4435
4436,6,77,66,4436
4437,6,122,159,4437
4438,6,83,51,4438
4439,6,184,17,4439
4440,6,177,73,4440
4441,6,99,4,4441
4442,6,56,44,4442
4443,6,192,68,4443
4444,6,129,172,4444
4445,6,91,144,4445
4446,6,65,118,4446
4447,6,6,69,4447
4448,6,32,117,4448
4449,6,139,47,4449
4450,6,94,101,4450
4451,6,133,57,4451
4452,6,118,42,4452
4453,6,88,124,4453
4454,6,48,127,4454
4455,6,1,161,4455
4456,6,122,60,4456
4457,6,152,45,4457
4458,6,74,187,4458
4459,6,86,54,4459
4460,6,14,44,4460
4461,6,162,188,4461
4462,6,141,162,4462
4463,6,96,145,4463
4464,6,49,55,4464
4465,6,139,82,4465
4466,6,89,2,4466
4467,6,126,182,4467
4468,6,26,180,4468
4469,6,165,21,4469
4470,6,57,137,4470
4471,6,97,189,4471
4472,6,38,98,4472
4473,6,153,61,4473
4474,6,67,106,4474
4475,6,59,65,4475
4476,6,156,63,4476
4477,6,152,48,4477
4478,6,97,99,4478
4479,6,37,179,4479
4480,6,81,168,4480
4481,6,157,137,4481
4482,6,24,44,4482
4483,6,74,89,4483
4484,6,198,29,4484
4485,6,152,91,4485
4486,6,3,42,4486
4487,6,156,63,4487
4488,6,31,70,4488
4489,6,160,168,4489
4490,6,107,188,4490
4491,6,174,19,4491
4492,6,135,68,4492
4493,6,131,36,4493
4494,6,38,196,4494
4495,6,31,47,4495
4496,6,43,2,4496
4497,6,80,36,4497
4498,6,13,189,4498
4499,6,166,178,4499
4500,6,121,137,4500
4501,6,36,75,4501
4502,6,105,26,4502
4503,6,73,124,4503
4504,6,175,122,4504
4505,6,55,117,4505
4506,6,27,174,4506
4507,6,21,40,4507
4508,6,121,67,4508
4509,6,51,133,4509
4510,6,169,178,4510
4511,6,27,145,4511
4512,6,28,42,4512
4513,6,141,30,4513
4514,6,158,86,4514
4515,6,82,126,4515
4516,6,91,97,4516
4517,6,55,140,4517
4518,6,102,118,4518
4519,6,162,30,4519
4520,6,158,42,4520
4521,6,24,57,4521
4522,6,126,1,4522
4523,6,34,152,4523
4524,6,53,163,4524
4525,6,90,57,4525
4526,6,103,8,4526
4527,6,113,7,4527
4528,6,23,15,4528
4529,6,185,69,4529
4530,6,174,124,4530
4531,6,6,32,4531
4532,6,80,75,4532
4533,6,156,21,4533
4534,6,113,49,4534
4535,6,150,189,4535
4536,6,102,32,4536
4537,6,39,39,4537
4538,6,149,192,4538
4539,6,28,181,4539
4540,6,14,4,4540
4541,6,28,12,4541
4542,6,87,150,4542
4543,6,139,74,4543
4544,6,55,55,4544
4545,6,195,76,4545
4546,6,150,90,4546
4547,6,106,13,4547
4548,6,48,114,4548
4549,6,113,106,4549
4550,6,39,45,4550
4551,6,66,180,4551
4552,6,52,176,4552
4553,6,47,178,4553
4554,6,55,110,4554
4555,6,45,183,4555
4556,6,102,59,4556
4557,6,147,23,4557
4558,6,21,16,4558
4559,6,90,96,4559
4560,6,48,6,4560
4561,6,161,120,4561
4562,6,149,147,4562
4563,6,175,175,4563
4564,6,199,96,4564
4565,6,34,136,4565
4566,6,41,54,4566
4567,6,109,65,4567
4568,6,29,107,4568
4569,6,150,175,4569
4570,6,64,177,4570
4571,6,17,79,4571
4572,6,98,6,4572
4573,6,157,138,4573
4574,6,2,100,4574
4575,6,86,81,4575
4576,6,102,176,4576
4577,6,7,2,4577
4578,6,132,10,4578
4579,6,139,51,4579
4580,6,78,94,4580
4581,6,132,43,4581
4582,6,158,111,4582
4583,6,19,102,4583
4584,6,161,176,4584
4585,6,95,83,4585
4586,6,89,145,4586
4587,6,141,17,4587
4588,6,24,157,4588
4589,6,50,19,4589
4590,6,58,95,4590
4591,6,128,84,4591
4592,6,96,39,4592
4593,6,61,140,4593
4594,6,115,43,4594
4595,6,122,2,4595
4596,6,20,184,4596
4597,6,80,17,4597
4598,6,191,137,4598
4599,6,16,130,4599
4600,6,179,12,4600
4601,6,161,33,4601
4602,6,47,134,4602
4603,6,64,142,4603
4604,6,96,191,4604
4605,6,173,10,4605
4606,6,197,96,4606
4607,6,81,138,4607
4608,6,100,185,4608
4609,6,182,53,4609
4610,6,61,163,4610
4611,6,182,82,4611
4612,6,34,36,4612
4613,6,38,94,4613
4614,6,146,68,4614
4615,6,48,170,4615
4616,6,179,180,4616
4617,6,141,13,4617
4618,6,152,124,4618
4619,6,186,84,4619
4620,6,176,126,4620
4621,6,36,175,4621
4622,6,67,193,4622
4623,6,190,20,4623
4624,6,122,15,4624
4625,6,36,159,4625
4626,6,4,48,4626
4627,6,200,77,4627
4628,6,43,175,4628
4629,6,60,181,4629
4630,6,125,27,4630
4631,6,10,93,4631
4632,6,164,44,4632
4633,6,141,200,4633
4634,6,93,15,4634
4635,6,174,65,4635
4636,6,14,197,4636
4637,6,142,30,4637
4638,6,114,136,4638
4639,6,43,171,4639
4640,6,57,86,4640
4641,6,21,172,4641
4642,6,102,163,4642
4643,6,47,7,4643
4644,6,157,15,4644
4645,6,169,5,4645
4646,6,182,29,4646
4647,6,65,98,4647
4648,6,42,123,4648
4649,6,56,147,4649
4650,6,193,139,4650
4651,6,191,120,4651
4652,6,184,165,4652
4653,6,135,42,4653
4654,6,150,4,4654
4655,6,62,44,4655
4656,6,170,5,4656
4657,6,143,198,4657
4658,6,123,93,4658
4659,6,98,188,4659
4660,6,98,168,4660
4661,6,14,98,4661
4662,6,33,116,4662
4663,6,142,75,4663
4664,6,6,37,4664
4665,6,73,122,4665
4666,6,43,138,4666
4667,6,133,138,4667
4668,6,20,155,4668
4669,6,188,9,4669
4670,6,36,140,4670
4671,6,44,5,4671
4672,6,189,167,4672
4673,6,149,44,4673
4674,1,65,88,4674
4675,1,20,172,4675
4676,1,66,122,4676
4677,1,5,97,4677
4678,1,125,34,4678
4679,1,133,152,4679
4680,1,174,169,4680
4681,1,52,101,4681
4682,1,135,99,4682
4683,1,186,12,4683
4684,1,41,100,4684
4685,1,109,26,4685
4686,1,157,86,4686
4687,1,30,64,4687
4688,1,127,41,4688
4689,1,199,25,4689
4690,1,9,113,4690
4691,1,123,44,4691
4692,1,152,197,4692
4693,1,15,91,4693
4694,1,156,142,4694
4695,1,67,148,4695
4696,1,8,103,4696
4697,1,122,122,4697
4698,1,157,48,4698
4699,1,195,17,4699
4700,1,175,125,4700
4701,1,68,121,4701
4702,1,21,196,4702
4703,1,15,160,4703
4704,1,111,109,4704
4705,1,200,178,4705
4706,1,96,113,4706
4707,1,165,191,4707
4708,1,196,62,4708
4709,1,162,81,4709
4710,1,163,54,4710
4711,1,181,4,4711
4712,1,189,178,4712
4713,1,174,78,4713
4714,1,82,111,4714
4715,1,141,89,4715
4716,1,69,142,4716
4717,1,59,71,4717
4718,1,48,33,4718
4719,1,5,76,4719
4720,1,140,146,4720
4721,1,84,174,4721
4722,1,148,191,4722
4723,1,135,33,4723
4724,1,184,144,4724
4725,1,176,78,4725
4726,1,52,121,4726
4727,1,177,114,4727
4728,1,77,31,4728
4729,1,150,81,4729
4730,1,138,27,4730
4731,1,37,136,4731
4732,1,8,172,4732
4733,1,187,107,4733
4734,1,82,56,4734
4735,1,95,100,4735
4736,1,63,149,4736
4737,1,140,45,4737
4738,1,11,183,4738
4739,1,84,25,4739
4740,1,96,188,4740
4741,1,21,129,4741
4742,1,102,45,4742
4743,1,166,45,4743
4744,1,30,34,4744
4745,1,43,65,4745
4746,1,159,126,4746
4747,1,135,56,4747
4748,1,114,91,4748
4749,1,71,183,4749
4750,1,97,89,4750
4751,1,103,132,4751
4752,1,69,20,4752
4753,1,97,2,4753
4754,1,135,163,4754
4755,1,131,20,4755
4756,1,94,108,4756
4757,1,117,165,4757
4758,1,113,129,4758
4759,1,199,143,4759
4760,1,97,139,4760
4761,1,85,157,4761
4762,1,14,64,4762
4763,1,147,174,4763
4764,1,148,94,4764
4765,1,84,136,4765
4766,1,18,77,4766
4767,1,32,125,4767
4768,1,3,86,4768
4769,1,53,67,4769
4770,1,87,138,4770
4771,1,124,107,4771
4772,1,160,197,4772
4773,1,17,190,4773
4774,1,115,61,4774
4775,1,91,142,4775
4776,1,175,11,4776
4777,1,49,86,4777
4778,1,23,23,4778
4779,1,178,192,4779
4780,1,3,188,4780
4781,1,113,17,4781
4782,1,148,25,4782
4783,1,70,169,4783
4784,1,200,178,4784
4785,1,162,3,4785
4786,1,88,69,4786
4787,1,73,4,4787
4788,1,72,19,4788
4789,1,75,87,4789
4790,1,139,135,4790
4791,1,27,52,4791
4792,1,148,167,4792
4793,1,139,163,4793
4794,1,55,64,4794
4795,1,73,166,4795
4796,1,197,2,4796
4797,1,145,106,4797
4798,1,97,22,4798
4799,1,37,120,4799
4800,1,136,147,4800
4801,1,166,51,4801
4802,1,96,91,4802
4803,1,36,125,4803
4804,1,28,69,4804
4805,1,176,161,4805
4806,7,133,6,4806
4807,7,64,48,4807
4808,7,78,2,4808
4809,7,192,99,4809
4810,7,4,149,4810
4811,7,79,185,4811
4812,7,49,21,4812
4813,7,184,104,4813
4814,7,124,53,4814
4815,7,159,70,4815
4816,7,4,135,4816
4817,7,81,169,4817
4818,7,108,52,4818
4819,7,177,15,4819
4820,7,14,107,4820
4821,7,60,105,4821
4822,7,152,82,4822
4823,7,14,44,4823
4824,7,182,27,4824
4825,7,73,190,4825
4826,7,152,114,4826
4827,7,117,75,4827
4828,7,63,149,4828
4829,7,183,2,4829
4830,7,184,96,4830
4831,7,87,152,4831
4832,7,102,92,4832
4833,7,132,78,4833
4834,7,199,53,4834
4835,7,81,44,4835
4836,7,18,63,4836
4837,7,99,100,4837
