c_carid,c_model,c_make,c_year,c_color,c_engine,c_transmission,c_class,c_tint,c_convertible,c_carbonPackage
2860,GT,FORD,2022,BLUE,I4,8-SPEED-MANUEL,HYPER,YES,NO,YES
2861,GT,FORD,2022,GREY,I4,8-SPEED-MANUEL,HYPER,YES,NO,YES
2862,GT,FORD,2022,YELLOW,I4,8-SPEED-MANUEL,HYPER,YES,NO,YES
2863,GT,FORD,2022,GREEN,I4,8-SPEED-MANUEL,HYPER,YES,NO,YES
2864,GT,FORD,2022,WHITE,I4,8-SPEED-AUTOMATIC,HYPER,NO,NO,YES
2865,GT,FORD,2022,BLACK,I4,8-SPEED-AUTOMATIC,HYPER,NO,NO,YES
2866,GT,FORD,2022,RED,I4,8-SPEED-AUTOMATIC,HYPER,NO,NO,YES
2867,GT,FORD,2022,BLUE,I4,8-SPEED-AUTOMATIC,HYPER,NO,NO,YES
2868,GT,FORD,2022,GREY,I4,8-SPEED-AUTOMATIC,HYPER,NO,NO,YES
2869,GT,FORD,2022,YELLOW,I4,8-SPEED-AUTOMATIC,HYPER,NO,NO,YES
2870,GT,FORD,2022,GREEN,I4,8-SPEED-AUTOMATIC,HYPER,NO,NO,YES
2871,GT,FORD,2022,WHITE,I4,8-SPEED-MANUEL,HYPER,NO,NO,YES
2872,GT,FORD,2022,BLACK,I4,8-SPEED-MANUEL,HYPER,NO,NO,YES
2873,GT,FORD,2022,RED,I4,8-SPEED-MANUEL,HYPER,NO,NO,YES
2874,GT,FORD,2022,BLUE,I4,8-SPEED-MANUEL,HYPER,NO,NO,YES
2875,GT,FORD,2022,GREY,I4,8-SPEED-MANUEL,HYPER,NO,NO,YES
2876,GT,FORD,2022,YELLOW,I4,8-SPEED-MANUEL,HYPER,NO,NO,YES
2877,GT,FORD,2022,GREEN,I4,8-SPEED-MANUEL,HYPER,NO,NO,YES
2878,R8,AUDI,2021,WHITE,V8,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2879,R8,AUDI,2021,BLACK,V8,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2880,R8,AUDI,2021,RED,V8,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2881,R8,AUDI,2021,BLUE,V8,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2882,R8,AUDI,2021,GREY,V8,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2883,R8,AUDI,2021,YELLOW,V8,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2884,R8,AUDI,2021,GREEN,V8,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2885,R8,AUDI,2021,WHITE,V8,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2886,R8,AUDI,2021,BLACK,V8,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2887,R8,AUDI,2021,RED,V8,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2888,R8,AUDI,2021,BLUE,V8,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2889,R8,AUDI,2021,GREY,V8,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2890,R8,AUDI,2021,YELLOW,V8,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2891,R8,AUDI,2021,GREEN,V8,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2892,R8,AUDI,2021,WHITE,V8,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2893,R8,AUDI,2021,BLACK,V8,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2894,R8,AUDI,2021,RED,V8,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2895,R8,AUDI,2021,BLUE,V8,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2896,R8,AUDI,2021,GREY,V8,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2897,R8,AUDI,2021,YELLOW,V8,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2898,R8,AUDI,2021,GREEN,V8,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2899,R8,AUDI,2021,WHITE,V8,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2900,R8,AUDI,2021,BLACK,V8,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2901,R8,AUDI,2021,RED,V8,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2902,R8,AUDI,2021,BLUE,V8,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2903,R8,AUDI,2021,GREY,V8,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2904,R8,AUDI,2021,YELLOW,V8,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2905,R8,AUDI,2021,GREEN,V8,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2906,R8,AUDI,2021,WHITE,V6,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2907,R8,AUDI,2021,BLACK,V6,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2908,R8,AUDI,2021,RED,V6,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2909,R8,AUDI,2021,BLUE,V6,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2910,R8,AUDI,2021,GREY,V6,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2911,R8,AUDI,2021,YELLOW,V6,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2912,R8,AUDI,2021,GREEN,V6,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2913,R8,AUDI,2021,WHITE,V6,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2914,R8,AUDI,2021,BLACK,V6,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2915,R8,AUDI,2021,RED,V6,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2916,R8,AUDI,2021,BLUE,V6,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2917,R8,AUDI,2021,GREY,V6,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2918,R8,AUDI,2021,YELLOW,V6,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2919,R8,AUDI,2021,GREEN,V6,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2920,R8,AUDI,2021,WHITE,V6,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2921,R8,AUDI,2021,BLACK,V6,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2922,R8,AUDI,2021,RED,V6,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2923,R8,AUDI,2021,BLUE,V6,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2924,R8,AUDI,2021,GREY,V6,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2925,R8,AUDI,2021,YELLOW,V6,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2926,R8,AUDI,2021,GREEN,V6,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2927,R8,AUDI,2021,WHITE,V6,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2928,R8,AUDI,2021,BLACK,V6,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2929,R8,AUDI,2021,RED,V6,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2930,R8,AUDI,2021,BLUE,V6,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2931,R8,AUDI,2021,GREY,V6,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2932,R8,AUDI,2021,YELLOW,V6,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2933,R8,AUDI,2021,GREEN,V6,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2934,R8,AUDI,2021,WHITE,I4,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2935,R8,AUDI,2021,BLACK,I4,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2936,R8,AUDI,2021,RED,I4,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2937,R8,AUDI,2021,BLUE,I4,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2938,R8,AUDI,2021,GREY,I4,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2939,R8,AUDI,2021,YELLOW,I4,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2940,R8,AUDI,2021,GREEN,I4,8-SPEED-AUTOMATIC,SPORTS,YES,YES,YES
2941,R8,AUDI,2021,WHITE,I4,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2942,R8,AUDI,2021,BLACK,I4,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2943,R8,AUDI,2021,RED,I4,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2944,R8,AUDI,2021,BLUE,I4,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2945,R8,AUDI,2021,GREY,I4,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2946,R8,AUDI,2021,YELLOW,I4,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2947,R8,AUDI,2021,GREEN,I4,8-SPEED-MANUEL,SPORTS,YES,YES,YES
2948,R8,AUDI,2021,WHITE,I4,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2949,R8,AUDI,2021,BLACK,I4,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2950,R8,AUDI,2021,RED,I4,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2951,R8,AUDI,2021,BLUE,I4,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2952,R8,AUDI,2021,GREY,I4,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2953,R8,AUDI,2021,YELLOW,I4,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2954,R8,AUDI,2021,GREEN,I4,8-SPEED-AUTOMATIC,SPORTS,NO,YES,YES
2955,R8,AUDI,2021,WHITE,I4,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2956,R8,AUDI,2021,BLACK,I4,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2957,R8,AUDI,2021,RED,I4,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2958,R8,AUDI,2021,BLUE,I4,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2959,R8,AUDI,2021,GREY,I4,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2960,R8,AUDI,2021,YELLOW,I4,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2961,R8,AUDI,2021,GREEN,I4,8-SPEED-MANUEL,SPORTS,NO,YES,YES
2962,R8,AUDI,2021,BLACK,V8,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2963,R8,AUDI,2021,RED,V8,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2964,R8,AUDI,2021,BLUE,V8,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2965,R8,AUDI,2021,GREY,V8,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2966,R8,AUDI,2021,YELLOW,V8,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2967,R8,AUDI,2021,GREEN,V8,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2968,R8,AUDI,2021,WHITE,V8,8-SPEED-MANUEL,SPORTS,YES,NO,YES
2969,R8,AUDI,2021,BLACK,V8,8-SPEED-MANUEL,SPORTS,YES,NO,YES
2970,R8,AUDI,2021,RED,V8,8-SPEED-MANUEL,SPORTS,YES,NO,YES
2971,R8,AUDI,2021,BLUE,V8,8-SPEED-MANUEL,SPORTS,YES,NO,YES
2972,R8,AUDI,2021,GREY,V8,8-SPEED-MANUEL,SPORTS,YES,NO,YES
2973,R8,AUDI,2021,YELLOW,V8,8-SPEED-MANUEL,SPORTS,YES,NO,YES
2974,R8,AUDI,2021,GREEN,V8,8-SPEED-MANUEL,SPORTS,YES,NO,YES
2975,R8,AUDI,2021,WHITE,V8,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
2976,R8,AUDI,2021,BLACK,V8,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
2977,R8,AUDI,2021,RED,V8,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
2978,R8,AUDI,2021,BLUE,V8,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
2979,R8,AUDI,2021,GREY,V8,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
2980,R8,AUDI,2021,YELLOW,V8,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
2981,R8,AUDI,2021,GREEN,V8,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
2982,R8,AUDI,2021,WHITE,V8,8-SPEED-MANUEL,SPORTS,NO,NO,YES
2983,R8,AUDI,2021,BLACK,V8,8-SPEED-MANUEL,SPORTS,NO,NO,YES
2984,R8,AUDI,2021,RED,V8,8-SPEED-MANUEL,SPORTS,NO,NO,YES
2985,R8,AUDI,2021,BLUE,V8,8-SPEED-MANUEL,SPORTS,NO,NO,YES
2986,R8,AUDI,2021,GREY,V8,8-SPEED-MANUEL,SPORTS,NO,NO,YES
2987,R8,AUDI,2021,YELLOW,V8,8-SPEED-MANUEL,SPORTS,NO,NO,YES
2988,R8,AUDI,2021,GREEN,V8,8-SPEED-MANUEL,SPORTS,NO,NO,YES
2989,R8,AUDI,2021,WHITE,V6,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2990,R8,AUDI,2021,BLACK,V6,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2991,R8,AUDI,2021,RED,V6,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2992,R8,AUDI,2021,BLUE,V6,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2993,R8,AUDI,2021,GREY,V6,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2994,R8,AUDI,2021,YELLOW,V6,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2995,R8,AUDI,2021,GREEN,V6,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
2996,R8,AUDI,2021,WHITE,V6,8-SPEED-MANUEL,SPORTS,YES,NO,YES
2997,R8,AUDI,2021,BLACK,V6,8-SPEED-MANUEL,SPORTS,YES,NO,YES
2998,R8,AUDI,2021,RED,V6,8-SPEED-MANUEL,SPORTS,YES,NO,YES
2999,R8,AUDI,2021,BLUE,V6,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3000,R8,AUDI,2021,GREY,V6,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3001,R8,AUDI,2021,YELLOW,V6,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3002,R8,AUDI,2021,GREEN,V6,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3003,R8,AUDI,2021,WHITE,V6,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3004,R8,AUDI,2021,BLACK,V6,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3005,R8,AUDI,2021,RED,V6,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3006,R8,AUDI,2021,BLUE,V6,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3007,R8,AUDI,2021,GREY,V6,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3008,R8,AUDI,2021,YELLOW,V6,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3009,R8,AUDI,2021,GREEN,V6,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3010,R8,AUDI,2021,WHITE,V6,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3011,R8,AUDI,2021,BLACK,V6,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3012,R8,AUDI,2021,RED,V6,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3013,R8,AUDI,2021,BLUE,V6,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3014,R8,AUDI,2021,GREY,V6,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3015,R8,AUDI,2021,YELLOW,V6,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3016,R8,AUDI,2021,GREEN,V6,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3017,R8,AUDI,2021,WHITE,I4,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
3018,R8,AUDI,2021,BLACK,I4,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
3019,R8,AUDI,2021,RED,I4,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
3020,R8,AUDI,2021,BLUE,I4,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
3021,R8,AUDI,2021,GREY,I4,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
3022,R8,AUDI,2021,YELLOW,I4,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
3023,R8,AUDI,2021,GREEN,I4,8-SPEED-AUTOMATIC,SPORTS,YES,NO,YES
3024,R8,AUDI,2021,WHITE,I4,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3025,R8,AUDI,2021,BLACK,I4,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3026,R8,AUDI,2021,RED,I4,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3027,R8,AUDI,2021,BLUE,I4,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3028,R8,AUDI,2021,GREY,I4,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3029,R8,AUDI,2021,YELLOW,I4,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3030,R8,AUDI,2021,GREEN,I4,8-SPEED-MANUEL,SPORTS,YES,NO,YES
3031,R8,AUDI,2021,WHITE,I4,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3032,R8,AUDI,2021,BLACK,I4,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3033,R8,AUDI,2021,RED,I4,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3034,R8,AUDI,2021,BLUE,I4,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3035,R8,AUDI,2021,GREY,I4,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3036,R8,AUDI,2021,YELLOW,I4,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3037,R8,AUDI,2021,GREEN,I4,8-SPEED-AUTOMATIC,SPORTS,NO,NO,YES
3038,R8,AUDI,2021,WHITE,I4,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3039,R8,AUDI,2021,BLACK,I4,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3040,R8,AUDI,2021,RED,I4,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3041,R8,AUDI,2021,BLUE,I4,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3042,R8,AUDI,2021,GREY,I4,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3043,R8,AUDI,2021,YELLOW,I4,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3044,R8,AUDI,2021,GREEN,I4,8-SPEED-MANUEL,SPORTS,NO,NO,YES
3045,TAYCAN,PORCHE,2021,WHITE,V8,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3046,TAYCAN,PORCHE,2021,BLACK,V8,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3047,TAYCAN,PORCHE,2021,RED,V8,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3048,TAYCAN,PORCHE,2021,BLUE,V8,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3049,TAYCAN,PORCHE,2021,GREY,V8,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3050,TAYCAN,PORCHE,2021,YELLOW,V8,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3051,TAYCAN,PORCHE,2021,GREEN,V8,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3052,TAYCAN,PORCHE,2021,WHITE,V8,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3053,TAYCAN,PORCHE,2021,BLACK,V8,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3054,TAYCAN,PORCHE,2021,RED,V8,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3055,TAYCAN,PORCHE,2021,BLUE,V8,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3056,TAYCAN,PORCHE,2021,GREY,V8,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3057,TAYCAN,PORCHE,2021,YELLOW,V8,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3058,TAYCAN,PORCHE,2021,GREEN,V8,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3059,TAYCAN,PORCHE,2021,WHITE,V8,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3060,TAYCAN,PORCHE,2021,BLACK,V8,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3061,TAYCAN,PORCHE,2021,RED,V8,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3062,TAYCAN,PORCHE,2021,BLUE,V8,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3063,TAYCAN,PORCHE,2021,GREY,V8,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3064,TAYCAN,PORCHE,2021,YELLOW,V8,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3065,TAYCAN,PORCHE,2021,GREEN,V8,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3066,TAYCAN,PORCHE,2021,WHITE,V8,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3067,TAYCAN,PORCHE,2021,BLACK,V8,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3068,TAYCAN,PORCHE,2021,RED,V8,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3069,TAYCAN,PORCHE,2021,BLUE,V8,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3070,TAYCAN,PORCHE,2021,GREY,V8,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3071,TAYCAN,PORCHE,2021,YELLOW,V8,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3072,TAYCAN,PORCHE,2021,GREEN,V8,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3073,TAYCAN,PORCHE,2021,WHITE,V6,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3074,TAYCAN,PORCHE,2021,BLACK,V6,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3075,TAYCAN,PORCHE,2021,RED,V6,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3076,TAYCAN,PORCHE,2021,BLUE,V6,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3077,TAYCAN,PORCHE,2021,GREY,V6,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3078,TAYCAN,PORCHE,2021,YELLOW,V6,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3079,TAYCAN,PORCHE,2021,GREEN,V6,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3080,TAYCAN,PORCHE,2021,WHITE,V6,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3081,TAYCAN,PORCHE,2021,BLACK,V6,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3082,TAYCAN,PORCHE,2021,RED,V6,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3083,TAYCAN,PORCHE,2021,BLUE,V6,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3084,TAYCAN,PORCHE,2021,GREY,V6,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3085,TAYCAN,PORCHE,2021,YELLOW,V6,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3086,TAYCAN,PORCHE,2021,GREEN,V6,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3087,TAYCAN,PORCHE,2021,WHITE,V6,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3088,TAYCAN,PORCHE,2021,BLACK,V6,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3089,TAYCAN,PORCHE,2021,RED,V6,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3090,TAYCAN,PORCHE,2021,BLUE,V6,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3091,TAYCAN,PORCHE,2021,GREY,V6,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3092,TAYCAN,PORCHE,2021,YELLOW,V6,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3093,TAYCAN,PORCHE,2021,GREEN,V6,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3094,TAYCAN,PORCHE,2021,WHITE,V6,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3095,TAYCAN,PORCHE,2021,BLACK,V6,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3096,TAYCAN,PORCHE,2021,RED,V6,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3097,TAYCAN,PORCHE,2021,BLUE,V6,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3098,TAYCAN,PORCHE,2021,GREY,V6,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3099,TAYCAN,PORCHE,2021,YELLOW,V6,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3100,TAYCAN,PORCHE,2021,GREEN,V6,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3101,TAYCAN,PORCHE,2021,WHITE,I4,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3102,TAYCAN,PORCHE,2021,BLACK,I4,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3103,TAYCAN,PORCHE,2021,RED,I4,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3104,TAYCAN,PORCHE,2021,BLUE,I4,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3105,TAYCAN,PORCHE,2021,GREY,I4,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3106,TAYCAN,PORCHE,2021,YELLOW,I4,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3107,TAYCAN,PORCHE,2021,GREEN,I4,8-SPEED-AUTOMATIC,SEDAN,YES,YES,YES
3108,TAYCAN,PORCHE,2021,WHITE,I4,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3109,TAYCAN,PORCHE,2021,BLACK,I4,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3110,TAYCAN,PORCHE,2021,RED,I4,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3111,TAYCAN,PORCHE,2021,BLUE,I4,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3112,TAYCAN,PORCHE,2021,GREY,I4,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3113,TAYCAN,PORCHE,2021,YELLOW,I4,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3114,TAYCAN,PORCHE,2021,GREEN,I4,8-SPEED-MANUEL,SEDAN,YES,YES,YES
3115,TAYCAN,PORCHE,2021,WHITE,I4,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3116,TAYCAN,PORCHE,2021,BLACK,I4,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3117,TAYCAN,PORCHE,2021,RED,I4,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3118,TAYCAN,PORCHE,2021,BLUE,I4,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3119,TAYCAN,PORCHE,2021,GREY,I4,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3120,TAYCAN,PORCHE,2021,YELLOW,I4,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3121,TAYCAN,PORCHE,2021,GREEN,I4,8-SPEED-AUTOMATIC,SEDAN,NO,YES,YES
3122,TAYCAN,PORCHE,2021,WHITE,I4,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3123,TAYCAN,PORCHE,2021,BLACK,I4,8-SPEED-MANUEL,SEDAN,NO,YES,YES
3124,TAYCAN,PORCHE,2021,RED,I4,8-SPEED-MANUEL,SEDAN,NO,YES,YES
